"DATE","TIME PERIOD","AAA yield curve - Beta 0 (YC.B.U2.EUR.4F.G_N_A.SV_C_YM.BETA0)","AAA yield curve - Beta 1 (YC.B.U2.EUR.4F.G_N_A.SV_C_YM.BETA1)","AAA yield curve - Beta 2 (YC.B.U2.EUR.4F.G_N_A.SV_C_YM.BETA2)","AAA yield curve - Beta 3 (YC.B.U2.EUR.4F.G_N_A.SV_C_YM.BETA3)","AAA yield curve - Tau 1 (YC.B.U2.EUR.4F.G_N_A.SV_C_YM.TAU1)","AAA yield curve - Tau 2 (YC.B.U2.EUR.4F.G_N_A.SV_C_YM.TAU2)"
"2015-04-24","24 Apr 2015","0.958022","-1.232022","3.551912","-5.479760","1.991272","2.281216"
"2015-04-27","27 Apr 2015","0.983490","-1.281490","3.549859","-5.482193","1.980423","2.299027"
"2015-04-28","28 Apr 2015","0.995210","-1.301210","3.518384","-5.515470","1.978938","2.315889"
"2015-04-29","29 Apr 2015","1.151589","-1.453589","3.468016","-5.528338","2.066394","2.377089"
"2015-04-30","30 Apr 2015","1.264391","-1.550391","3.444288","-5.524874","2.137169","2.391118"
"2015-05-04","04 May 2015","1.384982","-1.694982","3.399746","-5.554454","2.165637","2.424980"
"2015-05-05","05 May 2015","1.397416","-1.707416","3.445132","-5.495980","2.201198","2.360002"
"2015-05-06","06 May 2015","1.562937","-1.871937","3.072457","-5.838616","1.673187","2.014058"
"2015-05-07","07 May 2015","1.555431","-1.867431","3.029030","-5.882683","1.524224","1.878568"
"2015-05-08","08 May 2015","1.544378","-1.840555","2.994577","-5.920378","1.527115","1.911999"
"2015-05-11","11 May 2015","1.639537","-1.927537","2.912002","-5.999206","1.549260","1.956210"
"2015-05-12","12 May 2015","1.814971","-2.109971","2.697885","-6.148451","1.424448","1.884072"
"2015-05-13","13 May 2015","1.792500","-2.076500","2.718554","-6.128591","1.466425","1.937377"
"2015-05-14","14 May 2015","1.928104","-2.218104","2.603327","-6.237305","1.478060","1.989733"
"2015-05-15","15 May 2015","1.755516","-2.036516","2.659976","-6.144310","1.340293","1.842035"
"2015-05-18","18 May 2015","1.817851","-2.104851","2.645185","-6.160487","1.423361","1.926923"
"2015-05-19","19 May 2015","1.721604","-1.989604","2.698198","-6.100141","1.409444","1.878340"
"2015-05-20","20 May 2015","1.705075","-1.983075","2.708137","-6.089799","1.404094","1.869552"
"2015-05-21","21 May 2015","1.769473","-2.056473","2.620052","-6.191683","1.362200","1.863814"
"2015-05-22","22 May 2015","1.745761","-2.033761","2.649036","-6.156371","1.371183","1.875569"
"2015-05-25","25 May 2015","1.745516","-2.035516","2.655309","-6.149953","1.377586","1.880156"
"2015-05-26","26 May 2015","1.713297","-1.989297","2.674905","-6.128685","1.416997","1.907350"
"2015-05-27","27 May 2015","1.685056","-1.947056","2.639450","-6.170499","1.328498","1.864592"
"2015-05-28","28 May 2015","1.650649","-1.932649","2.724167","-6.071328","1.444170","1.936149"
"2015-05-29","29 May 2015","1.615944","-1.859944","2.707665","-6.087132","1.417822","1.911270"
"2015-06-01","01 Jun 2015","1.569588","-1.848588","2.758273","-6.034498","1.378898","1.882615"
"2015-06-02","02 Jun 2015","1.770788","-2.060788","2.552378","-6.117205","1.297406","1.813707"
"2015-06-03","03 Jun 2015","2.075858","-2.316858","2.192985","-6.381639","1.250987","1.817446"
"2015-06-04","04 Jun 2015","2.050681","-2.332681","2.198158","-6.389347","1.209137","1.774023"
"2015-06-05","05 Jun 2015","2.085986","-2.377986","2.180860","-6.419031","1.186089","1.767324"
"2015-06-08","08 Jun 2015","2.137935","-2.402935","2.132633","-6.476954","1.204034","1.785335"
"2015-06-09","09 Jun 2015","2.248000","-2.528000","2.028749","-6.591365","1.143719","1.761127"
"2015-06-10","10 Jun 2015","2.295623","-2.553623","1.920181","-6.755369","1.095060","1.740798"
"2015-06-11","11 Jun 2015","2.225704","-2.504704","2.027562","-6.611031","1.166828","1.788293"
"2015-06-12","12 Jun 2015","2.149618","-2.420618","2.048889","-6.590219","1.124080","1.746342"
"2015-06-15","15 Jun 2015","2.041774","-2.320774","2.184853","-6.413354","1.145973","1.720092"
"2015-06-16","16 Jun 2015","2.084624","-2.344624","2.109662","-6.514643","1.124345","1.718641"
"2015-06-17","17 Jun 2015","2.116161","-2.364735","2.068084","-6.569466","1.125622","1.745364"
"2015-06-18","18 Jun 2015","2.100683","-2.373683","2.119260","-6.508858","1.179786","1.773233"
"2015-06-19","19 Jun 2015","2.055578","-2.318728","2.141311","-6.483483","1.169076","1.769695"
"2015-06-22","22 Jun 2015","2.244111","-2.493111","1.914094","-6.680218","1.123543","1.768858"
"2015-06-23","23 Jun 2015","2.281209","-2.541209","1.871534","-6.751266","1.121319","1.790348"
"2015-06-24","24 Jun 2015","2.215308","-2.476308","1.950425","-6.648544","1.177459","1.832441"
"2015-06-25","25 Jun 2015","2.281293","-2.539293","1.852295","-6.789872","1.124344","1.816336"
"2015-06-26","26 Jun 2015","2.408400","-2.671400","1.734154","-6.937646","1.111715","1.823776"
"2015-06-29","29 Jun 2015","2.285589","-2.559589","1.867755","-6.754264","1.165612","1.858598"
"2015-06-30","30 Jun 2015","2.261223","-2.541223","1.869868","-6.755628","1.172311","1.877448"
"2015-07-01","01 Jul 2015","2.377076","-2.651076","1.709571","-6.982651","1.105705","1.861105"
"2015-07-02","02 Jul 2015","2.429102","-2.709102","1.608748","-7.156037","1.050468","1.831777"
"2015-07-03","03 Jul 2015","2.338173","-2.614173","1.654026","-7.095384","1.027304","1.804692"
"2015-07-06","06 Jul 2015","2.268716","-2.582716","1.774497","-6.931695","1.078477","1.836254"
"2015-07-07","07 Jul 2015","2.063688","-2.337688","1.910613","-6.657397","1.107309","1.821169"
"2015-07-08","08 Jul 2015","2.023754","-2.326754","1.984697","-6.564933","1.107558","1.788964"
"2015-07-09","09 Jul 2015","2.117106","-2.392106","1.853584","-6.751027","1.060104","1.787573"
"2015-07-10","10 Jul 2015","1.016694","-1.264743","-10.811388","12.280790","4.311539","6.111101"
"2015-07-13","13 Jul 2015","1.068633","-1.312183","-10.844045","12.253347","4.378248","6.212468"
"2015-07-14","14 Jul 2015","1.044623","-1.286725","-10.868468","12.229709","4.394698","6.223339"
"2015-07-15","15 Jul 2015","0.972016","-1.199453","-10.934760","12.165207","4.415282","6.222133"
"2015-07-16","16 Jul 2015","1.052385","-1.299437","-10.913379","12.184576","4.510650","6.273435"
"2015-07-17","17 Jul 2015","1.005079","-1.260873","-10.969878","12.119931","4.612341","6.275470"
"2015-07-20","20 Jul 2015","0.985743","-1.218805","-11.007268","12.083688","4.632888","6.297691"
"2015-07-21","21 Jul 2015","1.009308","-1.248616","-10.989652","12.101367","4.631279","6.305520"
"2015-07-22","22 Jul 2015","0.987874","-1.224467","-11.004428","12.085932","4.639759","6.300454"
"2015-07-23","23 Jul 2015","0.949513","-1.170589","-11.006153","12.085031","4.591380","6.271822"
"2015-07-24","24 Jul 2015","0.919163","-1.144842","-11.039915","12.047136","4.645063","6.283925"
"2015-07-27","27 Jul 2015","0.924807","-1.150540","-11.062345","12.024461","4.706908","6.317293"
"2015-07-28","28 Jul 2015","0.943518","-1.186682","-11.021264","12.063470","4.691665","6.310880"
"2015-07-29","29 Jul 2015","0.929354","-1.163424","-11.021472","12.065575","4.653696","6.309119"
"2015-07-30","30 Jul 2015","0.918761","-1.152517","-11.066201","12.022378","4.701064","6.348303"
"2015-07-31","31 Jul 2015","0.893786","-1.143810","-11.043399","12.037370","4.739244","6.298100"
"2015-08-03","03 Aug 2015","0.865395","-1.097691","-11.075954","12.006487","4.740689","6.311895"
"2015-08-04","04 Aug 2015","0.885251","-1.114073","-11.065227","12.020236","4.716810","6.339328"
"2015-08-05","05 Aug 2015","0.954264","-1.182821","-10.974432","12.097574","4.634156","6.376998"
"2015-08-06","06 Aug 2015","0.927864","-1.153754","-10.994954","12.077460","4.647535","6.384184"
"2015-08-07","07 Aug 2015","0.930031","-1.174506","-11.029436","12.045885","4.734341","6.457963"
"2015-08-10","10 Aug 2015","0.892695","-1.132694","-11.000285","12.075183","4.688278","6.420573"
"2015-08-11","11 Aug 2015","0.896595","-1.125002","-11.107772","11.983084","4.696281","6.348595"
"2015-08-12","12 Aug 2015","0.805068","-1.039831","-11.016667","12.056186","4.715049","6.411508"
"2015-08-13","13 Aug 2015","0.817107","-1.051366","-10.992274","12.081191","4.701725","6.410286"
"2015-08-14","14 Aug 2015","0.789792","-1.019416","-10.962374","12.111501","4.662552","6.380259"
"2015-08-17","17 Aug 2015","0.786592","-1.025961","-10.966647","12.105962","4.752334","6.417351"
"2015-08-18","18 Aug 2015","0.810322","-1.039260","-10.948460","12.129206","4.784645","6.480462"
"2015-08-19","19 Aug 2015","0.817391","-1.038905","-10.941238","12.138865","4.764909","6.494605"
"2015-08-20","20 Aug 2015","0.776783","-1.005477","-10.993362","12.079605","4.839108","6.511332"
"2015-08-21","21 Aug 2015","0.725445","-0.950383","-10.943839","12.128599","4.790840","6.460058"
"2015-08-24","24 Aug 2015","0.611416","-0.824062","-10.928169","12.140785","4.752688","6.386375"
"2015-08-25","25 Aug 2015","0.742642","-0.980202","-10.739509","12.290436","4.674271","6.435338"
"2015-08-26","26 Aug 2015","0.752371","-0.974271","-10.756222","12.278555","4.700162","6.489409"
"2015-08-27","27 Aug 2015","0.785940","-1.015287","-10.741286","12.297764","4.719531","6.545260"
"2015-08-28","28 Aug 2015","0.757208","-0.992650","-10.757703","12.276310","4.780997","6.540799"
"2015-08-31","31 Aug 2015","0.807158","-1.046136","-10.736708","12.300187","4.822727","6.597911"
"2015-09-01","01 Sep 2015","0.850118","-1.113538","-10.642031","12.385633","4.770541","6.554711"
"2015-09-02","02 Sep 2015","0.803648","-1.064083","-10.621286","12.407218","4.694274","6.502672"
"2015-09-03","03 Sep 2015","0.775353","-1.013199","-10.708887","12.320085","4.670033","6.563974"
"2015-09-04","04 Sep 2015","0.762427","-1.014488","-10.753320","12.268521","4.793041","6.589560"
"2015-09-07","07 Sep 2015","0.769601","-0.997226","-10.791974","12.237411","4.824524","6.673332"
"2015-09-08","08 Sep 2015","0.798205","-1.027749","-10.783375","12.248576","4.868149","6.719548"
"2015-09-09","09 Sep 2015","0.784686","-1.002013","-10.746120","12.292951","4.755203","6.708215"
"2015-09-10","10 Sep 2015","0.782737","-1.011869","-10.760094","12.278472","4.835472","6.746195"
"2015-09-11","11 Sep 2015","0.786228","-1.009858","-10.788011","12.257712","4.888465","6.829843"
"2015-09-14","14 Sep 2015","0.762583","-0.976735","-10.806772","12.240176","4.894131","6.837879"
"2015-09-15","15 Sep 2015","0.805540","-1.042596","-10.710205","12.328354","4.834234","6.801358"
"2015-09-16","16 Sep 2015","0.796088","-1.033637","-10.654792","12.384400","4.768528","6.758553"
"2015-09-17","17 Sep 2015","0.804777","-1.040487","-10.636136","12.398613","4.796637","6.737466"
"2015-09-18","18 Sep 2015","0.727286","-0.977811","-10.739688","12.276667","4.906467","6.736260"
"2015-09-21","21 Sep 2015","0.756025","-0.998540","-10.717305","12.302062","4.877144","6.753698"
"2015-09-22","22 Sep 2015","0.724037","-0.963903","-10.787999","12.233894","4.889322","6.796815"
"2015-09-23","23 Sep 2015","0.728330","-0.975308","-10.792086","12.219505","4.943259","6.774073"
"2015-09-24","24 Sep 2015","0.637008","-0.866952","-10.781559","12.228708","4.912433","6.704586"
"2015-09-25","25 Sep 2015","0.716628","-0.968006","-10.700499","12.306934","4.911535","6.780798"
"2015-09-28","28 Sep 2015","0.695540","-0.958878","-10.716275","12.293934","4.997075","6.844211"
"2015-09-29","29 Sep 2015","0.712300","-1.017449","-10.677284","12.340528","5.152382","6.968449"
"2015-09-30","30 Sep 2015","1.954942","-2.379049","20.231561","-23.839575","1.534174","1.691289"
"2015-10-01","01 Oct 2015","1.904139","-2.275179","20.200886","-23.870509","1.593018","1.740959"
"2015-10-02","02 Oct 2015","1.864550","-2.192550","20.221973","-23.845741","1.731726","1.869371"
"2015-10-05","05 Oct 2015","1.944179","-2.269179","20.166350","-23.899214","1.685462","1.825915"
"2015-10-06","06 Oct 2015","2.047987","-2.347987","20.090341","-23.973012","1.685525","1.825917"
"2015-10-07","07 Oct 2015","2.026650","-2.351650","20.131144","-23.932033","1.687349","1.826862"
"2015-10-08","08 Oct 2015","1.984087","-2.311087","20.161236","-23.901248","1.711146","1.847664"
"2015-10-09","09 Oct 2015","2.032209","-2.357209","20.131706","-23.929745","1.713851","1.850017"
"2015-10-12","12 Oct 2015","1.990418","-2.318418","20.149466","-23.910177","1.717125","1.855064"
"2015-10-13","13 Oct 2015","2.025542","-2.347542","20.114084","-23.945716","1.711671","1.852617"
"2015-10-14","14 Oct 2015","1.993348","-2.303348","20.106368","-23.951751","1.707060","1.851984"
"2015-10-15","15 Oct 2015","1.984556","-2.328556","20.142493","-23.915455","1.730231","1.873014"
"2015-10-16","16 Oct 2015","1.978736","-2.335736","20.168057","-23.889786","1.734540","1.876129"
"2015-10-19","19 Oct 2015","1.999170","-2.317053","20.111503","-23.948317","1.722101","1.862089"
"2015-10-20","20 Oct 2015","2.061456","-2.375456","20.110857","-23.947103","1.704055","1.841275"
"2015-10-21","21 Oct 2015","2.019599","-2.358599","20.144920","-23.912368","1.733121","1.873514"
"2015-10-22","22 Oct 2015","1.949194","-2.288194","20.068532","-23.989010","1.798535","1.935898"
"2015-10-23","23 Oct 2015","1.952444","-2.300444","20.070317","-23.986523","1.697024","1.841976"
"2015-10-26","26 Oct 2015","1.922995","-2.284995","20.107042","-23.949607","1.716286","1.857234"
"2015-10-27","27 Oct 2015","1.864222","-2.247222","20.153461","-23.902301","1.736776","1.878676"
"2015-10-28","28 Oct 2015","1.873542","-2.247542","20.129172","-23.926768","1.693095","1.835683"
"2015-10-29","29 Oct 2015","1.880124","-2.247124","20.141738","-23.912893","1.658652","1.795249"
"2015-10-30","30 Oct 2015","1.913123","-2.279123","20.135703","-23.918463","1.660341","1.797927"
"2015-11-02","02 Nov 2015","1.977329","-2.332329","20.092114","-23.960792","1.651716","1.790685"
"2015-11-03","03 Nov 2015","2.009034","-2.371034","20.054717","-23.998349","1.659612","1.802360"
"2015-11-04","04 Nov 2015","2.059807","-2.431807","19.992184","-24.061068","1.665402","1.814918"
"2015-11-05","05 Nov 2015","2.128044","-2.490044","19.941225","-24.111129","1.676364","1.827344"
"2015-11-06","06 Nov 2015","2.234944","-2.615944","19.923645","-24.125233","1.689104","1.840186"
"2015-11-09","09 Nov 2015","2.363564","-2.738564","19.749727","-24.300319","1.682360","1.849984"
"2015-11-10","10 Nov 2015","2.325190","-2.677190","19.696672","-24.353973","1.670888","1.840513"
"2015-11-11","11 Nov 2015","2.284303","-2.642303","19.734833","-24.315542","1.681329","1.846650"
"2015-11-12","12 Nov 2015","2.212914","-2.557914","19.781024","-24.269134","1.655579","1.813105"
"2015-11-13","13 Nov 2015","2.159189","-2.559189","19.861446","-24.187794","1.703108","1.864166"
"2015-11-16","16 Nov 2015","2.146962","-2.531414","19.846412","-24.202934","1.704578","1.868148"
"2015-11-17","17 Nov 2015","2.144863","-2.528493","19.841579","-24.207788","1.705404","1.866453"
"2015-11-18","18 Nov 2015","2.126771","-2.503771","19.844493","-24.204820","1.699338","1.862389"
"2015-11-19","19 Nov 2015","2.014773","-2.378773","19.925460","-24.122033","1.681609","1.838382"
"2015-11-20","20 Nov 2015","1.951507","-2.343507","19.983531","-24.064027","1.662318","1.814428"
"2015-11-23","23 Nov 2015","1.987116","-2.382116","19.944764","-24.099731","1.602286","1.751699"
"2015-11-24","24 Nov 2015","2.035070","-2.423070","19.922351","-24.129835","1.662062","1.819404"
"2015-11-25","25 Nov 2015","2.010961","-2.429961","19.920686","-24.131478","1.695404","1.852326"
"2015-11-26","26 Nov 2015","2.037841","-2.465841","19.901009","-24.151244","1.687062","1.847973"
"2015-11-27","27 Nov 2015","2.015901","-2.435901","19.894198","-24.158992","1.692794","1.856281"
"2015-11-30","30 Nov 2015","2.068961","-2.493961","19.873577","-24.178770","1.713490","1.877445"
"2015-12-01","01 Dec 2015","2.137582","-2.588582","19.831167","-24.221467","1.760597","1.928930"
"2015-12-02","02 Dec 2015","2.132814","-2.573814","19.776650","-24.276495","1.695398","1.869908"
"2015-12-03","03 Dec 2015","2.253021","-2.634021","19.834401","-24.217149","1.710845","1.884162"
"2015-12-04","04 Dec 2015","2.215349","-2.585349","19.904685","-24.144155","1.624913","1.779135"
"2015-12-07","07 Dec 2015","2.160337","-2.532337","19.916504","-24.124515","1.659711","1.821926"
"2015-12-08","08 Dec 2015","2.085219","-2.472219","19.986257","-24.054176","1.657593","1.812963"
"2015-12-09","09 Dec 2015","2.108883","-2.508883","19.938537","-24.102208","1.621276","1.781663"
"2015-12-10","10 Dec 2015","2.130861","-2.525861","19.890283","-24.150881","1.625203","1.788141"
"2015-12-11","11 Dec 2015","2.081106","-2.491106","19.912545","-24.127771","1.636662","1.801896"
"2015-12-14","14 Dec 2015","2.092148","-2.502148","19.924389","-24.114622","1.594251","1.756152"
"2015-12-15","15 Dec 2015","2.145816","-2.559816","19.893015","-24.139817","1.542923","1.697171"
"2015-12-16","16 Dec 2015","2.153561","-2.586561","19.897169","-24.135588","1.530843","1.685199"
"2015-12-17","17 Dec 2015","2.080443","-2.542443","19.979553","-24.052621","1.557935","1.708395"
"2015-12-18","18 Dec 2015","1.990367","-2.435367","20.016399","-24.011368","1.566978","1.714120"
"2015-12-21","21 Dec 2015","1.995592","-2.439592","20.002739","-24.025250","1.571198","1.719474"
"2015-12-22","22 Dec 2015","2.046951","-2.494951","20.005693","-24.020748","1.591742","1.738234"
"2015-12-23","23 Dec 2015","2.155345","-2.612345","19.956794","-24.066796","1.637155","1.784798"
"2015-12-28","28 Dec 2015","2.111418","-2.562418","19.985366","-24.038010","1.627017","1.772472"
"2015-12-29","29 Dec 2015","2.190130","-2.665130","19.970733","-24.050717","1.668106","1.815465"
"2015-12-30","30 Dec 2015","2.229918","-2.717918","19.912501","-24.109305","1.660984","1.815540"
"2016-01-04","04 Jan 2016","2.142562","-2.649562","19.953238","-24.067787","1.656860","1.814525"
"2016-01-05","05 Jan 2016","2.154949","-2.660949","19.918749","-24.102527","1.653682","1.814610"
"2016-01-06","06 Jan 2016","2.127892","-2.643892","19.932320","-24.088511","1.672715","1.835135"
"2016-01-07","07 Jan 2016","2.180033","-2.682033","19.896829","-24.122854","1.686040","1.843311"
"2016-01-08","08 Jan 2016","2.142886","-2.659886","19.927342","-24.091999","1.691714","1.848635"
"2016-01-11","11 Jan 2016","2.139602","-2.643602","19.935411","-24.083475","1.666377","1.817671"
"2016-01-12","12 Jan 2016","2.110717","-2.625717","19.986164","-24.031901","1.630347","1.775318"
"2016-01-13","13 Jan 2016","2.042082","-2.527082","19.998903","-24.015394","1.641497","1.784800"
"2016-01-14","14 Jan 2016","2.021299","-2.489299","19.984795","-24.028427","1.661782","1.805567"
"2016-01-15","15 Jan 2016","2.020452","-2.487452","19.969631","-24.043658","1.664031","1.812747"
"2016-01-18","18 Jan 2016","2.050015","-2.521015","19.957785","-24.055610","1.681441","1.833928"
"2016-01-19","19 Jan 2016","2.091741","-2.560265","19.898000","-24.115755","1.635552","1.800572"
"2016-01-20","20 Jan 2016","1.963456","-2.413456","19.978914","-24.032101","1.658395","1.809254"
"2016-01-21","21 Jan 2016","1.920467","-2.386467","19.952266","-24.059727","1.657114","1.809524"
"2016-01-22","22 Jan 2016","2.036501","-2.490501","19.841655","-24.168341","1.638800","1.798883"
"2016-01-25","25 Jan 2016","1.992710","-2.447710","19.890410","-24.119191","1.651944","1.808992"
"2016-01-26","26 Jan 2016","1.945166","-2.399166","19.903488","-24.105469","1.635783","1.792679"
